session_id,user_id,post_id,creator_id,referrer_platform,utm_source,utm_medium,utm_campaign,utm_content,landing_page,session_start_ts,device,country,city,ip_anonymized,pageviews,bounce,time_on_site_sec,clicked_signup,gclid
SIBNR8LZ9,UC03F4MZ0,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,20/08/2025 13:25,Android,GB,Madrid,192.0.2.107,2,False,69,False,
SUJBBMQ40,UQKXISYDA,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,20/08/2025 21:13,iOS,United Kingdom,Glasgow,192.0.2.142,1,False,44,False,
SMR60NAXT,UOJ284SDV,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,2025-08-19T22:38:17.967010+00:00Z,iOS,GB,Glasgow,192.0.2.73,1,True,1,False,
STV9T9XI6,USKNZ31KQ,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21T19:01:11.350240+00:00Z,iOS,GB,Leeds,192.0.2.211,2,False,107,False,
SKJX0FJWD,U0FZZYBZP,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21 03:53:11,iOS,GB,Dublin,192.0.2.88,3,False,19,False,
SR87KM27H,UBB21ZEFV,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,1755801742093,Android,United Kingdom,Manchester,192.0.2.37,1,False,59,True,
S6RT7A6KP,UVACH4DRM,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21T14:06:12.162799+00:00Z,Android,GB,Manchester,192.0.2.78,1,True,3,False,
STR0OQ8VR,U4OXQQFOP,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21 15:47:56,iOS,GB,Dublin,192.0.2.58,1,False,13,False,
SCZPATIHY,UKQRK9ZZA,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/pricing,2025-08-21 04:48:41,Android,GB,Madrid,192.0.2.81,1,False,48,False,
SVJODO9V8,UFRG8CFZ0,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,2025-08-19T22:08:46.113770+00:00Z,iOS,GB,Glasgow,192.0.2.248,1,False,74,False,
SDKRLTR8F,U3S8Z4UFX,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,20/08/2025 00:26,iOS,United Kingdom,London,192.0.2.22,1,False,90,True,
S0BUKWG1W,U833E39T7,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-20T09:28:41.289906+00:00Z,Android,GB,Birmingham,192.0.2.71,3,False,41,False,
S9OVHNXXA,U2TPFYYCU,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-21 00:48:43,Android,GB,London,192.0.2.120,2,False,68,True,
SN2JTWOTX,UOIZ0SV7Z,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,20/08/2025 07:27,iOS,ES,Leeds,192.0.2.95,1,False,51,False,
SJSKH3PAO,U54U5RIJM,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 14:00:34,iOS,GB,Manchester,192.0.2.22,1,True,8,False,G5P1CZ8JUXE
S1FMWMDOT,UECNVP4HC,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,1755634247798,iOS,GB,Birmingham,192.0.2.93,2,False,76,True,
SWZKFRNNH,U7JC2WU5F,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21 02:24:17,iOS,GB,Madrid,192.0.2.150,2,False,9,False,
SXEJT2KJR,UP9UAPQ8R,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 03:18:49,Android,GB,Leeds,192.0.2.251,2,False,25,False,
SUNFMAB79,UFKWYMX3Y,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,2025-08-21 00:22:10,Android,GB,Madrid,192.0.2.170,1,False,26,False,
SQE4D4S9A,UF1PQ828X,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-20 04:55:36,iOS,GB,Dublin,192.0.2.228,2,False,9,False,
S1YNITK5O,UOWP0ADXQ,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-20 11:17:03,iOS,GB,Leeds,192.0.2.60,3,False,74,True,
SSOXMD06Z,U1Z4T3YI1,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,2025-08-20T07:03:27.776558+00:00Z,iOS,United Kingdom,Madrid,192.0.2.241,3,False,6,False,
S6SW6E6E7,UW1W44NAZ,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-20T05:43:29.369400+00:00Z,iOS,GB,Leeds,192.0.2.173,2,False,11,False,
SGDD1FRXI,U1TYTTZJH,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 02:16:19,Desktop,United Kingdom,Glasgow,192.0.2.165,1,True,3,False,
SFEG7CZLH,UPEVHSDR0,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,2025-08-21 00:38:04,iOS,IE,Glasgow,192.0.2.14,1,False,81,False,
SR2V2CUED,UPXLAKM6J,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,21/08/2025 07:19,iOS,ES,Dublin,192.0.2.158,1,True,5,False,
S72ZOPU1C,UFZNP0BPR,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21 17:42:14,Android,GB,Birmingham,192.0.2.192,4,False,8,False,
SLD4RZ77B,UMN2GFCPR,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/blog/creator-stories,2025-08-21 02:17:37,iOS,United Kingdom,Glasgow,192.0.2.116,4,False,64,True,G3Y6BQX7NPR
S7ZU317UQ,UKGIJIBLW,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-20 17:07:01,Android,GB,Dublin,192.0.2.243,3,False,20,False,
SBNY0LZ0G,UG42GQ2JO,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/pricing,21/08/2025 09:03,iOS,GB,Manchester,192.0.2.59,3,False,2,False,
SJT3VSQOL,U31UVAF9D,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,1755690737976,iOS,GB,Manchester,192.0.2.1,3,False,66,False,
S4YY8278I,U68VHXU9T,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21 04:34:30,Desktop,GB,Dublin,192.0.2.190,2,False,32,False,
SRH1SI2P9,UVHY9ZHRD,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 15:59:39,iOS,GB,Madrid,192.0.2.16,1,False,68,True,
SFRGRP9K4,UPHDXU0Y2,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/blog/creator-stories,2025-08-21 08:07:20,Android,GB,Birmingham,192.0.2.225,2,False,4,False,
SYLQLIVKX,UMSOKI0IA,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21T00:37:45.706144+00:00Z,iOS,GB,Manchester,192.0.2.78,1,False,41,False,GF6C8PLJOVS
SCP6QT6X0,UH21RC87H,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 15:56:58,iOS,GB,Manchester,192.0.2.127,3,False,62,False,
SU5T9UE5N,UN23RS2RD,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,2025-08-21 17:15:56,iOS,GB,London,192.0.2.179,3,False,109,False,
SHVSBH219,URY90NNX3,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21 01:41:01,Desktop,GB,Leeds,192.0.2.166,3,False,46,True,GZMWWWBAYUL
S2XGR2R1E,UDKXXEWCG,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/pricing,2025-08-19 23:15:10,iOS,IE,Birmingham,192.0.2.229,1,False,21,False,
SFJE39VI8,UTLWLTA1U,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-21 10:57:06,Android,GB,Glasgow,192.0.2.135,3,False,34,False,
ST95DVN85,U6VAU748Y,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,1755701285515,iOS,GB,Birmingham,192.0.2.232,1,False,15,False,
SKEQNMJPO,U6O9L1LEA,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-19T23:30:30.325781+00:00Z,Android,GB,Leeds,192.0.2.242,1,False,44,False,
SUBVY46WF,UH811UHLA,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-21 15:27:26,Android,United Kingdom,London,192.0.2.99,2,False,87,False,
S31QWUZP2,UGQ5LNDZO,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20T15:34:19.457606+00:00Z,Android,IE,Dublin,192.0.2.81,1,False,47,True,
SXBNCEEK9,U70PLVEFK,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21 03:42:01,iOS,GB,Madrid,192.0.2.69,1,False,99,True,
S0220BVNQ,UQ8SC1R61,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/pricing,2025-08-20 16:29:50,iOS,GB,Leeds,192.0.2.91,4,False,27,False,
STHENMBI8,UTM5MOTQH,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-19 20:01:34,iOS,IE,Glasgow,192.0.2.145,3,False,29,False,
SQP2HVKCL,UU6N2UYB3,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,20/08/2025 02:07,iOS,GB,Madrid,192.0.2.154,1,True,0,False,
SXT2316CA,UZ5MJ836W,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-20 14:42:33,iOS,GB,Madrid,192.0.2.202,3,False,67,False,
SWK6RY77Z,UH811UHLA,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,20/08/2025 18:34,iOS,GB,Glasgow,192.0.2.76,1,False,48,False,
SAEZT6UCZ,UWXQH5BAW,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 05:53:49,iOS,GB,London,192.0.2.61,4,False,41,True,GOSLQBQAAG2
SZ6U6FTOZ,UPE475TZ9,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-20 19:12:54,iOS,GB,Birmingham,192.0.2.17,1,False,46,False,
S4B8PDUA6,U7GEYDP5E,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21T15:54:50.219905+00:00Z,iOS,United Kingdom,London,192.0.2.184,1,False,53,True,
SUI4XJAQT,U9IF8OQ8S,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,2025-08-20T17:18:22.450908+00:00Z,iOS,GB,Madrid,192.0.2.194,1,False,45,False,
STGEWSGL5,UU27EWQEX,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/blog/creator-stories,21/08/2025 00:54,Android,GB,Madrid,192.0.2.119,1,False,17,False,
SSBGDIR6X,UAXTMQ53J,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/blog/creator-stories,2025-08-21T12:48:16.009907+00:00Z,iOS,GB,London,192.0.2.211,2,False,40,False,GRKXPHR3LC0
SBTYCUQKL,U3TOLC7ZS,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,2025-08-20T06:04:02.613481+00:00Z,iOS,GB,Glasgow,192.0.2.183,3,False,49,False,
S89EOK2S3,UOF5Z6OIC,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 17:55:58,iOS,GB,Dublin,192.0.2.69,1,False,58,False,
SM2KY7VU1,UATQORYQI,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21T09:58:12.360159+00:00Z,iOS,GB,Glasgow,192.0.2.247,2,False,30,False,
SUA6APO6O,UT7NVTKMY,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21T04:47:05.135086+00:00Z,Android,GB,Glasgow,192.0.2.28,1,True,11,False,
SDXMWA34G,U5EEZC27K,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-19 23:54:22,iOS,GB,London,192.0.2.104,1,False,51,False,
SQI8WHXHD,U34QWKJ01,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/pricing,1755710952041,iOS,GB,Leeds,192.0.2.47,2,False,15,False,
S66F4752I,UBH2T126F,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/pricing,2025-08-21 10:52:12,Android,GB,Birmingham,192.0.2.110,3,False,25,False,
SH2ETX6SV,U4PT8CA2G,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/pricing,2025-08-21T15:07:39.356686+00:00Z,iOS,GB,Madrid,192.0.2.250,1,False,24,False,
SNWW1WP4L,UDMFAIXWN,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/pricing,2025-08-21T05:07:01.340449+00:00Z,iOS,GB,London,192.0.2.139,1,False,61,True,
SFB8NRJJ7,UROOA0P89,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,21/08/2025 15:04,iOS,GB,London,192.0.2.43,1,False,49,False,
S9EATV2XY,UVCEI5U4G,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 17:45:34,iOS,GB,Dublin,192.0.2.103,1,True,3,False,
S9PXX278T,UZXRH8AOT,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,21/08/2025 02:32,iOS,GB,Dublin,192.0.2.199,3,False,60,False,
S1XJTLL59,U2GVUYAYU,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,1755703244343,Android,GB,Dublin,192.0.2.40,2,False,48,False,
SSPKLYP6U,UF4ZPXX0L,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,21/08/2025 17:19,iOS,IE,Glasgow,192.0.2.57,2,False,0,False,
SOYRKVBDK,UARZ1C79P,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,2025-08-21 09:04:25,Android,United Kingdom,Manchester,192.0.2.75,1,False,20,False,
S5WPC7Q5P,U2FF38788,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 17:22:34,iOS,GB,Birmingham,192.0.2.110,3,False,27,False,
S9NF8Y5IP,UH5C88N24,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21T04:01:05.238015+00:00Z,iOS,GB,Dublin,192.0.2.196,1,False,20,False,G2KAEC675Z3
SMUEM45VF,U63VYZ3D5,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-21 09:21:32,iOS,GB,London,192.0.2.13,5,False,6,False,
SHTRAQ0T3,U2KU57MDU,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-19 19:14:55,Android,ES,Dublin,192.0.2.142,1,False,14,False,
SOUOB24BT,UTFGCCUC4,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/blog/creator-stories,2025-08-20 02:58:40,Android,United Kingdom,Dublin,192.0.2.173,3,False,36,False,
SQ2U6HFS8,UXD9H86HW,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-21 06:09:19,iOS,GB,London,192.0.2.152,1,False,58,True,
SWO434YDR,U74VUVLIC,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/blog/creator-stories,2025-08-21T06:31:11.075338+00:00Z,Android,IE,Manchester,192.0.2.23,1,False,27,False,
SHQHV9T8T,U3WYZ1S6Q,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,2025-08-20 17:55:44,Android,IE,Manchester,192.0.2.86,1,False,30,False,
SCWBE31K8,UDUAHP2LB,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,21/08/2025 05:43,iOS,United Kingdom,Birmingham,192.0.2.196,1,False,31,False,
SWX5HY6XA,UMAG1GDSF,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 23:35:04,iOS,IE,London,192.0.2.121,2,False,30,True,G1VR5VNYTXI
SB66NLVMI,UFKLP5J81,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/,2025-08-20 13:19:34,Android,GB,Manchester,192.0.2.148,1,False,45,True,
SCDVOQEJF,UU1QSVZYA,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/pricing,21/08/2025 17:17,Android,GB,Manchester,192.0.2.158,1,False,53,False,
S2Y349LQP,UNGUP46NV,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/signup,2025-08-20 01:35:44,Android,GB,Manchester,192.0.2.192,1,False,20,False,
SJOIY5CG3,U4UDDLN5O,PG2031VLL,C001,Instagram Reels,InstagramReels,ugc,growth,PG2031VLL,/features/tap-to-pay,21/08/2025 00:06,Android,ES,Dublin,192.0.2.238,5,False,36,False,
S820XJBJW,U89D1MWC7,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,22/08/2025 00:30,iOS,GB,Glasgow,192.0.2.190,4,False,19,False,
S61KZHMUY,UCFQOC7GT,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/features/tap-to-pay,22/08/2025 05:47,Android,GB,Madrid,192.0.2.7,5,False,13,False,
S5YAMH1TR,UPZYPOINE,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,22/08/2025 07:19,Android,IE,Glasgow,192.0.2.29,2,False,32,False,
S35F8GSOW,UD0NMR0MC,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,1755860333213,iOS,GB,Leeds,192.0.2.41,1,False,54,False,
SE12YDE7K,UTHGRZ49Q,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-22T21:36:43.670350+00:00Z,iOS,United Kingdom,Birmingham,192.0.2.127,1,True,8,False,G723HXHB6FB
S0WQCIFNZ,UHBSPHF9E,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,22/08/2025 05:42,iOS,United Kingdom,Birmingham,192.0.2.112,2,False,4,False,
S09DAJDYA,UCD29C6N7,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,22/08/2025 23:26,Android,GB,Birmingham,192.0.2.135,2,False,59,False,
S228TWZXL,UBM3C4FYF,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/features/tap-to-pay,2025-08-22T07:39:39.108427+00:00Z,Android,GB,Madrid,192.0.2.199,1,True,0,False,
S7Z7BO4AI,U4CWED30C,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-23 03:53:58,Android,GB,London,192.0.2.241,1,False,51,False,
SJQCSMPAL,U14X6G1JM,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-23 10:36:43,iOS,GB,Dublin,192.0.2.188,1,False,39,False,
SZU8PTIFZ,U4PZLKO4N,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/pricing,1755903289904,iOS,IE,Birmingham,192.0.2.232,1,False,73,True,
SXXKO0NZ0,UM6PZO713,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-23 03:52:31,iOS,GB,Dublin,192.0.2.235,1,False,19,True,
SXRX02RJR,UKGLEMWNZ,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/features/tap-to-pay,2025-08-23 07:22:52,Android,GB,Madrid,192.0.2.141,3,False,117,True,
SFB403QJG,U0GMLLYDR,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,23/08/2025 07:04,iOS,GB,Leeds,192.0.2.185,2,False,25,False,
SJO12G9FF,UTHG2WIUA,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,1755816565311,iOS,GB,Birmingham,192.0.2.195,2,False,10,False,G55XLMY7FWV
SQTTFKU2F,U11GBXX0M,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/features/tap-to-pay,2025-08-22 06:22:23,Android,GB,Birmingham,192.0.2.15,1,False,44,False,
S8W4K4MMM,UYQQMH53C,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-23 09:25:45,Android,ES,Birmingham,192.0.2.135,2,False,9,False,
SLW2KQZ84,UWMTWJ3CV,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/features/tap-to-pay,22/08/2025 19:51,iOS,GB,Dublin,192.0.2.184,1,False,72,False,
S11A386LC,UAMKNR4QN,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-23T07:04:50.185752+00:00Z,iOS,IE,Manchester,192.0.2.251,1,False,35,False,
SDV7SUVSR,UU72XAM3M,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/features/tap-to-pay,1755790434820,iOS,GB,Glasgow,192.0.2.107,1,True,9,False,
SY91UGVWV,U9KHVIS20,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-22T06:04:06.719593+00:00Z,iOS,GB,Leeds,192.0.2.140,3,False,83,True,
S50D47G1U,UI8ZQCRDX,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-22T04:23:01.344010+00:00Z,iOS,IE,Glasgow,192.0.2.208,1,False,20,False,
S3Q99V86E,UBNL8OI6J,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/,23/08/2025 12:48,Android,GB,Madrid,192.0.2.192,4,False,12,False,
S36PNA9Z3,UQE5VVVHF,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,22/08/2025 06:43,iOS,GB,Manchester,192.0.2.150,1,False,39,False,
SG4KK14Q9,UO1TRW3JX,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/pricing,2025-08-21 20:29:44,iOS,GB,London,192.0.2.248,6,False,26,False,
SYDXAIWBE,UGWUVBLJ2,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-22T23:36:07.424513+00:00Z,Desktop,United Kingdom,London,192.0.2.236,3,False,36,False,
S3PQSUJ39,U6791N7OS,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/features/tap-to-pay,2025-08-23T13:08:00.562612+00:00Z,Android,GB,Glasgow,192.0.2.158,1,False,50,False,GAF0UVTIE9Q
S7UIT6339,ULQ5JH8DR,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/blog/creator-stories,23/08/2025 10:19,Android,GB,Madrid,192.0.2.59,2,False,2,False,
SH4PCB1I8,UBOFCUD28,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-22 03:45:11,iOS,GB,Madrid,192.0.2.137,1,False,15,False,
SA7VN9MN8,U371F7LI4,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/features/tap-to-pay,2025-08-23T06:03:09.851365+00:00Z,iOS,GB,Birmingham,192.0.2.189,2,False,72,False,
SZSGZSS10,UFE7GI3AE,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/pricing,2025-08-23T07:19:15.695301+00:00Z,Android,GB,Dublin,192.0.2.209,1,False,99,True,
SJTVH9912,UQ15XZNLJ,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-21T22:30:14.586927+00:00Z,Android,GB,Manchester,192.0.2.94,2,False,72,True,
SQS5E7A6E,UENNSXG3U,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,22/08/2025 17:29,Android,GB,Leeds,192.0.2.91,3,False,19,False,
SE8QQNKVA,U4TD6FK7Y,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,22/08/2025 08:12,Android,GB,Dublin,192.0.2.235,4,False,113,True,G1J0N321G23
SPWAZ5E1F,U6KCBEEKI,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/pricing,2025-08-22 20:14:52,Android,GB,Leeds,192.0.2.110,1,False,38,False,
SIGILNXBN,UPZXN2S3K,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/features/tap-to-pay,22/08/2025 14:44,Android,GB,Glasgow,192.0.2.118,1,True,1,False,G2S2TQ253D3
SQBWAP41D,U8TSCQ56H,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,21/08/2025 21:48,iOS,GB,Manchester,192.0.2.107,2,False,58,False,
STW09B7ZM,UNRL3GRJB,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/signup,2025-08-23 07:56:22,Android,IE,London,192.0.2.4,1,False,26,False,G0ZKHYEST9X
SF0DFKH1G,UFLR0RO01,P959JDDRZ,C001,YouTube Shorts,YouTubeShorts,ugc,growth,P959JDDRZ,/,2025-08-21 23:10:21,Android,IE,Glasgow,192.0.2.183,2,False,27,False,
